date,kcal,protein_g,carb_g,sugar_g,fiber_g,fat_g,satfat_g,magnesium_mg,potassium_mg,sodium_mg,vit_index,min_index,plants_day,plants_7d,tss,carb_target_g,carb_gap_g,microbiome,kcal_observed,kcal_assumed,n_items,pct_plant,pct_dairy,pct_animal,pct_other,pct_upf,pct_kcal_protein,pct_kcal_carb,pct_kcal_fat,mono_g,poly_g,trans_g,fat_split_mis,cnt_avocado,cnt_lenticchie,cnt_uova,cnt_banane,cnt_ceci,cnt_avena,cnt_patate_dolci,cnt_caffe
2025-06-05,2769,145.3,357.5,81.5,53.1,88.4,29.2,686,3820,3520,63.7,100.0,9,32,130,492,-134,95.8,850,1919,16,85.9,5.6,8.4,0.0,14.1,20.7,50.9,28.3,32.34,18.61,0.33,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-06-06,2696,86.5,423.3,139.7,48.3,76.6,36.1,575,3695,1580,72.1,93.7,9,33,125,481,-58,85.0,989,1707,16,95.8,1.4,0.0,2.8,50.4,12.7,62.1,25.3,24.56,10.33,1.17,0,0.0,0.0,0.0,1.0,0.0,1.0,1.25,1.0
2025-06-07,2541,113.7,340.6,69.8,33.5,85.3,36.7,521,3539,3234,53.9,100.0,7,34,112,453,-113,93.1,1991,550,15,80.4,13.3,3.4,3.0,22.9,17.6,52.7,29.7,26.06,13.45,1.58,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-06-08,4446,257.8,619.1,197.7,100.7,113.2,41.1,1325,7116,4320,90.5,100.0,16,34,255,759,-140,89.8,4446,0,18,73.8,1.3,14.7,10.1,34.0,22.8,54.7,22.5,34.05,19.99,0.83,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-09,1908,98.9,340.6,75.7,70.7,22.2,8.3,611,4746,405,68.4,93.0,14,34,0,214,127,96.2,457,1452,18,90.9,9.1,0.0,0.0,12.8,20.2,69.6,10.2,7.22,4.21,0.18,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-06-10,1772,83.2,220.3,83.8,43.4,70.7,15.9,258,2941,1929,80.2,73.4,5,32,0,214,6,100.0,1772,0,4,52.1,0.0,47.9,0.0,0.0,18.0,47.6,34.4,30.3,10.28,0.03,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-11,2015,112.8,348.4,134.1,63.3,32.3,11.4,461,4593,3330,76.7,88.5,13,32,82,389,-41,91.5,2015,0,11,86.9,0.0,13.1,0.0,28.2,21.1,65.2,13.6,8.39,4.94,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-12,2437,88.9,256.6,106.7,33.8,119.8,45.5,338,3104,2178,90.4,93.9,5,32,106,441,-184,92.1,982,1455,11,64.5,0.0,19.2,16.3,26.3,14.5,41.7,43.8,47.0,15.47,1.07,0,1.13,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-06-13,2325,165.1,352.1,86.7,58.9,35.6,14.1,840,6525,2534,49.1,100.0,12,35,39,297,55,97.6,2104,221,18,86.4,8.7,0.0,4.9,8.1,27.6,59.0,13.4,6.57,5.58,0.23,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2025-06-14,2321,102.6,263.2,95.3,27.4,98.6,38.2,334,3279,2612,87.6,97.9,9,36,87,400,-137,88.8,954,1367,16,72.6,11.0,13.2,3.2,37.2,17.5,44.8,37.8,37.99,13.29,1.34,0,0.47,0.0,3.0,1.0,0.0,0.0,0.0,1.0
2025-06-15,2638,143.4,356.7,81.2,82.0,75.4,17.6,611,4771,2381,77.1,99.6,12,31,80,385,-28,97.6,553,2085,18,77.1,5.1,17.7,0.0,8.1,21.4,53.3,25.3,34.71,13.14,0.13,0,1.13,1.0,6.0,0.0,0.0,0.0,1.33,0.0
2025-06-16,2479,134.1,330.1,73.8,72.5,75.1,22.0,745,5346,1745,71.0,90.8,9,30,91,408,-78,97.9,1929,550,15,81.0,1.5,17.5,0.0,7.1,21.2,52.1,26.7,30.07,12.82,1.6,0,0.47,0.0,0.0,1.0,2.95,1.0,1.0,0.0
2025-06-17,2205,135.4,299.0,101.8,59.1,64.1,25.6,802,5269,1084,81.3,96.3,9,30,60,342,-43,89.3,1212,992,17,73.4,7.0,19.7,0.0,35.6,23.4,51.7,24.9,23.72,7.93,1.73,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-06-18,2145,93.3,336.5,113.7,53.2,49.0,22.5,410,3673,1765,73.1,95.8,10,29,132,496,-160,85.8,742,1403,14,91.0,5.5,0.0,3.5,42.8,17.3,62.3,20.4,14.93,7.36,0.87,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0
2025-06-19,2448,127.2,327.6,72.2,49.9,75.2,17.3,539,3750,1954,83.7,91.6,9,32,211,665,-338,97.0,617,1831,15,76.5,0.0,23.5,0.0,9.9,20.4,52.5,27.1,34.57,13.46,0.06,0,1.13,0.0,6.0,1.0,0.0,0.0,0.0,0.0
2025-06-20,2778,111.5,412.2,168.5,44.1,79.0,34.6,504,4019,2199,80.3,96.5,10,30,152,539,-127,87.8,1398,1379,15,81.1,0.0,13.5,5.4,40.8,15.9,58.8,25.3,27.12,9.66,2.1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,0.0
2025-06-21,1879,69.3,319.6,86.4,73.9,42.3,15.2,587,4826,622,54.5,89.5,12,28,63,349,-29,88.7,692,1187,16,97.0,3.0,0.0,0.0,28.7,14.3,66.0,19.7,17.61,6.11,0.34,0,0.47,1.0,0.0,1.0,0.0,1.0,2.58,1.0
2025-06-22,2829,136.6,492.4,156.3,85.0,37.1,12.4,780,5091,1986,80.6,100.0,11,28,424,855,-363,89.2,836,1993,16,92.6,4.8,0.0,2.7,27.0,19.2,69.1,11.7,12.01,8.35,0.44,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0
2025-06-23,2905,117.0,515.0,186.6,59.1,52.1,16.6,753,6484,1447,82.2,90.4,12,27,101,430,85,89.3,1264,1641,20,95.0,1.3,3.7,0.0,22.4,15.6,68.7,15.7,20.28,9.51,0.32,0,0.47,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-06-24,1942,102.0,285.0,60.5,32.4,48.2,17.4,482,3839,776,64.8,85.9,9,27,81,387,-102,93.3,1392,550,13,80.0,2.0,18.0,0.0,9.0,20.6,57.5,21.9,19.97,5.97,1.18,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-06-25,3232,149.2,511.7,107.8,88.1,74.9,22.9,827,5222,4760,63.0,100.0,12,25,134,500,11,88.9,1381,1851,20,90.9,6.4,2.7,0.0,14.9,18.0,61.7,20.3,23.29,17.6,0.81,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-06-26,1998,100.1,243.7,84.6,30.1,69.3,28.8,321,3227,1463,87.1,91.3,7,27,101,430,-186,81.0,990,1008,11,74.7,5.9,15.6,3.8,53.0,20.0,48.8,31.2,22.2,10.19,0.85,0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0
2025-06-27,2770,110.0,412.2,114.5,41.4,78.4,27.9,515,3368,3167,81.2,94.1,8,25,118,466,-54,87.5,2105,664,13,88.8,0.0,8.4,2.7,19.5,15.7,59.0,25.2,25.44,15.31,0.6,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-06-28,2476,154.8,268.4,75.9,61.5,90.2,37.2,586,4673,1040,68.9,89.3,10,25,128,488,-219,86.0,1288,1187,15,63.2,2.2,34.6,0.0,24.5,24.7,42.9,32.4,35.1,9.8,1.93,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-06-29,3955,189.4,562.3,176.6,67.1,112.9,42.4,870,4877,6916,76.3,100.0,8,26,433,855,-293,86.0,2077,1878,19,82.6,8.6,7.0,1.9,29.0,18.8,55.9,25.2,36.82,20.72,1.71,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2025-06-30,2287,99.0,374.1,75.6,60.4,43.8,15.0,443,3576,4034,57.6,89.6,11,26,137,507,-133,84.8,1207,1080,15,87.5,0.7,11.7,0.0,32.8,17.3,65.4,17.3,16.6,7.37,0.38,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,1.0
2025-07-01,2530,180.3,275.3,87.8,41.4,78.8,29.8,494,3800,3401,85.6,100.0,10,28,127,485,-210,93.9,1859,671,19,53.5,16.6,26.9,3.0,11.4,28.5,43.5,28.0,28.38,9.77,1.99,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-07-02,2041,84.0,343.8,103.5,43.6,51.8,18.7,584,2875,2204,78.4,82.7,8,31,110,449,-105,94.7,2041,0,11,87.9,0.6,11.5,0.0,17.8,15.4,63.2,21.4,12.7,5.05,0.21,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-07-03,2081,79.9,376.5,120.5,56.2,33.4,10.3,610,5122,1568,60.5,89.3,10,32,80,385,-9,92.2,1638,443,12,100.0,0.0,0.0,0.0,26.1,15.0,70.8,14.2,10.81,7.79,0.31,0,0.0,0.0,0.0,0.0,1.2,0.0,2.1,1.0
2025-07-04,2381,123.6,355.4,53.9,36.5,52.9,15.4,511,4284,1680,56.8,89.2,11,33,77,379,-23,96.4,1832,550,17,80.2,1.6,18.2,0.0,11.9,20.7,59.4,19.9,24.77,8.02,0.16,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2025-07-05,2526,130.4,236.2,77.6,29.4,119.9,46.0,456,4190,2922,61.4,88.0,9,33,88,402,-166,86.9,1976,550,15,64.0,1.5,34.5,0.0,43.8,20.5,37.1,42.4,50.8,12.06,2.26,0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
2025-07-06,2040,104.9,291.0,67.0,64.5,53.7,11.5,466,4262,1561,73.6,96.8,13,34,53,327,-36,98.1,417,1623,17,81.9,6.6,11.5,0.0,6.4,20.3,56.3,23.4,26.97,9.03,0.11,0,0.67,1.0,3.0,0.0,0.0,0.0,1.33,1.0
2025-07-07,3578,148.4,633.4,146.1,107.2,54.3,15.1,883,5366,3547,49.5,97.8,13,34,287,828,-194,94.1,1612,1966,17,99.5,0.5,0.0,0.0,19.7,16.4,70.1,13.5,16.28,15.55,0.45,0,0.0,1.0,0.0,1.0,1.0,1.2,1.33,1.0
2025-07-08,2426,124.5,363.1,81.2,68.2,62.2,16.4,756,4685,1762,72.2,96.5,9,29,131,494,-131,95.6,843,1583,15,83.9,6.4,9.6,0.0,10.1,19.8,57.9,22.3,25.39,12.21,0.17,0,0.67,0.0,3.0,2.0,1.25,1.0,1.1,0.0
2025-07-09,2818,153.2,389.4,99.3,47.8,79.7,31.9,656,4068,4838,73.3,100.0,11,29,113,456,-66,89.7,1561,1257,20,78.9,17.9,3.2,0.0,29.8,21.2,53.9,24.8,23.44,15.21,1.4,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-07-10,2550,136.0,403.0,82.8,79.3,45.6,10.1,648,4939,1602,84.4,97.1,14,27,91,408,-5,93.5,1222,1329,18,85.5,5.3,9.2,0.0,8.4,21.2,62.8,16.0,18.98,9.56,0.14,0,0.47,1.0,3.0,0.0,0.8,0.0,1.33,0.0
2025-07-11,2312,87.9,402.4,110.8,79.1,46.0,16.9,611,4352,1920,53.5,90.6,10,26,89,404,-2,86.8,1762,550,14,98.3,1.7,0.0,0.0,26.3,14.8,67.8,17.4,14.57,9.4,0.4,0,0.0,0.8,0.0,2.0,1.0,1.0,1.1,0.0
2025-07-12,3281,135.1,538.5,157.2,74.1,70.4,22.5,864,4595,2735,55.7,98.7,10,25,258,766,-227,84.8,1624,1657,17,96.5,1.2,0.0,2.3,28.6,16.2,64.7,19.0,26.7,14.02,0.57,0,0.47,0.0,0.0,1.0,0.8,1.0,0.0,0.0
2025-07-13,1397,95.0,214.2,52.5,33.7,23.6,8.5,533,2698,1560,37.6,86.0,7,25,101,430,-216,86.1,619,778,12,82.3,11.2,6.5,0.0,23.9,26.2,59.1,14.6,7.85,4.55,0.22,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-07-14,2410,135.6,377.5,105.8,82.5,47.9,20.7,782,5398,1801,73.7,100.0,13,24,126,483,-106,87.1,487,1923,21,82.3,17.7,0.0,0.0,16.2,21.8,60.8,17.4,14.78,7.22,0.97,0,0.0,1.0,0.0,2.0,0.0,1.0,1.33,0.0
2025-07-15,2148,113.9,285.4,94.4,35.3,63.1,26.6,451,2987,610,45.1,87.5,9,26,129,490,-204,83.8,794,1353,14,75.3,7.3,17.5,0.0,36.4,21.0,52.7,26.2,23.57,6.61,1.6,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-07-16,2788,147.9,436.6,97.0,67.8,58.5,20.8,789,4722,2408,65.5,93.4,12,28,141,515,-79,92.3,1697,1091,17,82.2,0.0,15.1,2.7,16.7,20.6,61.0,18.4,12.19,7.71,0.51,0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0
2025-07-17,2321,123.3,372.0,93.8,81.6,43.8,16.0,701,5042,1983,68.5,99.4,14,27,107,443,-71,85.5,504,1817,20,92.5,7.5,0.0,0.0,34.9,20.8,62.6,16.6,13.11,10.76,0.29,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-07-18,1655,84.2,279.0,91.1,66.1,31.6,8.9,618,4325,931,52.9,92.5,14,31,77,379,-100,94.4,1106,550,17,95.2,4.8,0.0,0.0,18.7,19.4,64.3,16.4,7.19,5.74,0.11,0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,0.0
2025-07-19,3052,173.4,522.8,147.8,93.6,39.4,11.6,1079,8514,2230,79.7,100.0,15,31,210,663,-140,94.7,1388,1664,22,91.1,8.9,0.0,0.0,17.6,22.1,66.6,11.3,11.11,9.61,0.18,0,0.0,0.0,0.0,1.0,1.25,1.0,0.0,0.0
2025-07-20,3152,146.2,390.8,84.1,36.0,112.9,41.8,437,3394,6445,72.9,99.4,6,34,190,620,-229,95.9,2243,909,14,80.2,6.7,10.8,2.4,13.7,18.5,49.4,32.1,36.53,23.08,1.18,0,0.47,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-07-21,2160,148.1,295.6,91.2,49.8,51.2,16.3,949,5767,2435,77.8,100.0,12,35,96,419,-124,97.0,1452,707,18,83.4,16.6,0.0,0.0,9.9,26.5,52.9,20.6,8.28,6.3,0.54,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2025-07-22,1942,97.0,233.5,80.4,26.2,68.5,28.8,379,2068,3204,90.9,89.1,7,35,151,537,-303,91.3,1499,443,12,71.7,7.5,16.9,3.9,28.8,20.0,48.2,31.8,21.62,10.41,1.06,0,0.0,0.0,3.0,0.0,0.0,1.4,0.0,0.0
2025-07-23,2010,97.6,285.0,102.3,44.8,58.7,20.3,610,4241,1998,73.3,92.9,9,32,69,361,-76,90.1,1460,550,13,87.9,7.6,4.5,0.0,32.9,19.0,55.4,25.7,22.72,9.64,0.63,0,0.47,0.0,0.0,1.0,1.2,1.0,0.0,0.0
2025-07-24,1937,73.8,288.7,51.3,38.7,54.5,14.6,275,2316,2033,54.5,73.7,5,28,82,389,-101,92.1,1937,0,8,87.9,0.0,12.1,0.0,17.3,15.2,59.5,25.3,21.36,10.69,0.24,0,0.47,0.0,3.0,0.0,1.25,0.0,0.0,0.0
2025-07-25,2439,106.8,384.7,71.6,67.7,54.4,18.4,526,3970,2103,57.7,97.8,10,27,124,479,-94,91.0,1996,443,14,93.0,3.9,0.0,3.1,16.8,17.4,62.7,19.9,13.12,17.53,0.71,0,0.0,0.8,0.0,0.0,1.0,0.0,0.0,0.0
2025-07-26,2973,171.1,447.0,119.9,89.1,61.2,22.2,859,6644,2070,78.0,100.0,14,28,307,855,-408,92.7,829,2145,22,82.4,5.8,11.8,0.0,15.6,22.6,59.1,18.2,21.66,11.07,1.27,0,0.0,1.0,0.0,2.0,0.0,1.0,1.33,0.0
2025-07-27,2463,106.5,378.3,72.2,46.7,62.7,23.3,599,4591,3272,76.7,100.0,10,29,169,575,-197,90.6,1913,550,16,90.9,5.5,3.7,0.0,26.9,17.0,60.4,22.5,19.77,12.48,0.79,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
2025-07-28,2682,152.4,404.0,83.6,42.3,53.6,15.0,533,3707,2138,76.3,100.0,10,28,130,492,-88,94.1,1121,1561,16,79.3,8.0,12.7,0.0,10.7,22.5,59.7,17.8,20.97,10.32,0.38,0,0.47,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2025-07-29,2405,114.8,263.1,91.1,44.4,106.3,46.9,631,4180,2068,69.2,100.0,9,30,105,438,-175,85.6,1856,550,15,80.1,6.4,13.5,0.0,48.0,18.6,42.6,38.8,35.37,16.77,1.8,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2025-07-30,2289,114.8,315.6,110.2,46.0,67.4,23.4,480,3723,2677,67.6,100.0,11,31,147,528,-213,92.0,1380,910,15,87.2,12.8,0.0,0.0,26.7,19.7,54.2,26.1,23.18,13.96,0.82,0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-07-31,1603,73.5,242.5,49.4,35.9,38.7,12.0,275,2125,2116,49.5,73.8,6,32,87,400,-157,91.6,1374,228,8,92.6,7.4,0.0,0.0,28.0,18.2,60.2,21.6,11.94,9.58,0.45,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.0
2025-08-01,2378,124.0,339.0,71.0,83.6,66.7,17.4,659,4434,2304,84.5,95.6,12,31,80,385,-46,98.2,558,1820,17,79.6,0.7,19.7,0.0,6.2,20.2,55.3,24.5,28.39,11.8,0.1,0,0.67,1.0,6.0,0.0,0.0,0.0,1.33,0.0
2025-08-02,2308,92.9,384.8,175.9,55.8,54.5,20.7,500,6892,1010,85.3,94.6,13,34,142,518,-133,93.2,2044,264,17,81.5,5.1,10.1,3.2,22.7,15.5,64.1,20.4,16.64,6.69,0.51,0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0
2025-08-03,3362,222.2,532.7,210.0,97.6,44.4,14.3,856,7417,3162,81.4,100.0,15,35,411,855,-323,93.4,1369,1993,20,82.1,4.0,11.6,2.2,22.1,26.0,62.3,11.7,11.33,7.35,0.43,0,0.0,1.0,0.0,0.0,0.0,0.0,1.33,0.0
2025-08-04,2260,123.9,307.4,77.6,50.1,69.7,22.5,372,3585,3114,82.0,100.0,8,36,112,453,-146,100.0,2260,0,13,65.3,17.3,17.4,0.0,0.0,21.1,52.3,26.7,22.02,7.63,0.34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-05,1595,95.3,153.0,41.5,25.6,69.1,25.2,257,2938,2551,86.5,91.5,6,33,115,460,-307,98.7,800,794,12,50.0,20.6,29.4,0.0,4.3,23.6,37.9,38.5,25.29,9.09,0.75,0,0.47,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2025-08-06,2257,136.2,381.6,145.2,76.0,37.7,17.4,664,4365,1434,77.5,97.7,15,37,136,505,-123,96.6,2257,0,18,87.0,13.0,0.0,0.0,11.5,22.6,63.3,14.1,7.01,5.42,0.23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-07,2002,106.4,273.7,46.4,46.5,54.5,13.7,367,3160,2553,84.4,94.8,8,36,101,430,-156,99.0,1709,293,11,71.9,5.9,22.2,0.0,3.4,21.2,54.4,24.4,22.31,10.92,0.19,0,0.47,0.0,3.0,1.0,1.25,0.0,0.0,0.0
2025-08-08,2554,146.2,456.4,191.8,71.2,30.8,8.7,629,6043,2496,84.8,100.0,16,38,187,614,-157,96.9,2554,0,15,88.0,6.7,5.4,0.0,10.3,21.8,67.9,10.3,9.49,6.03,0.14,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-09,4520,165.3,731.2,263.7,84.6,123.3,39.9,832,8817,2855,86.8,100.0,18,38,500,855,-124,89.4,4520,0,16,73.7,0.0,21.4,4.9,28.3,14.1,62.3,23.6,44.13,18.56,1.32,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-10,2308,104.9,326.8,80.6,79.8,71.9,24.8,675,4934,1358,74.3,93.1,13,34,135,503,-176,91.4,381,1927,18,87.5,2.4,10.1,0.0,21.5,17.7,55.1,27.3,29.04,10.83,0.51,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,1.0
2025-08-11,3537,219.1,530.9,185.4,95.6,78.8,21.8,989,9532,2724,90.3,100.0,20,39,98,423,107,89.2,3537,0,18,86.2,1.5,12.3,0.0,29.0,23.6,57.3,19.1,30.33,14.82,0.29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-12,4055,123.7,732.3,346.8,72.6,95.2,35.9,424,3553,5369,55.0,80.7,11,39,285,823,-91,86.9,4055,0,10,88.6,0.0,4.5,6.9,36.5,11.6,68.4,20.0,7.75,3.12,0.44,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-13,3012,164.8,400.0,141.3,43.5,87.5,31.9,627,4106,4673,96.8,100.0,7,38,177,592,-192,90.6,1833,1179,15,73.5,11.2,11.3,4.0,24.3,21.6,52.5,25.9,27.18,16.72,1.22,0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0
2025-08-14,2191,120.9,317.6,74.1,80.8,56.2,16.1,688,4931,1205,73.3,96.6,13,36,88,402,-84,94.5,0,2191,18,81.4,7.9,10.7,0.0,11.1,21.4,56.2,22.4,24.18,9.25,0.2,0,0.67,1.0,3.0,1.0,0.0,1.0,1.33,0.0
2025-08-15,4834,237.0,765.8,334.1,80.7,109.5,40.3,807,7993,4515,86.8,100.0,16,36,289,832,-66,94.3,4834,0,13,77.9,4.6,17.6,0.0,11.8,19.0,61.3,19.7,34.77,14.29,1.56,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-16,1993,97.6,277.6,90.1,66.0,61.9,29.8,569,4678,2218,81.3,95.9,12,34,142,518,-240,90.1,806,1187,18,78.1,10.1,8.1,3.8,32.9,19.0,54.0,27.1,20.24,6.84,1.09,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-08-17,3220,175.0,490.6,174.3,67.0,75.8,25.5,725,5899,2172,85.6,100.0,12,34,148,530,-40,90.0,3220,0,10,78.7,4.5,0.0,16.8,33.2,20.9,58.7,20.4,17.16,9.99,0.73,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-18,3107,193.9,513.3,208.0,77.3,46.8,16.1,883,8497,2102,87.8,100.0,13,28,119,468,45,96.7,3107,0,19,77.6,11.1,9.8,1.6,2.2,23.9,63.2,13.0,14.29,9.54,0.3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-19,5084,279.3,758.5,265.4,102.5,119.1,34.4,1196,8691,4718,85.3,100.0,17,29,457,855,-97,98.2,5084,0,24,85.5,13.5,0.0,1.0,1.4,21.4,58.1,20.5,34.75,28.35,0.5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-20,1879,108.2,196.6,58.5,39.9,80.2,33.2,479,2885,1514,52.5,89.0,8,28,144,522,-325,93.4,326,1554,13,61.9,25.6,12.5,0.0,13.0,22.3,40.5,37.2,23.34,8.43,0.16,0,0.67,0.0,3.0,1.0,0.0,1.0,0.0,0.0
2025-08-21,2937,177.1,431.1,185.3,87.6,73.0,19.4,774,8426,3289,89.1,100.0,15,32,229,704,-273,99.3,2937,0,19,56.8,15.9,25.6,1.7,2.3,22.9,55.8,21.3,28.66,10.29,0.26,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-22,3252,179.2,499.0,231.6,71.4,79.7,23.9,822,6851,3464,91.9,100.0,15,31,238,723,-224,97.1,3252,0,21,73.0,5.6,19.7,1.7,2.4,20.9,58.2,20.9,28.77,11.9,0.62,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-23,2175,91.8,309.7,103.7,29.1,65.1,30.7,317,3137,3211,83.6,96.1,10,30,82,389,-80,83.9,2175,0,15,83.2,13.4,3.3,0.0,46.4,16.8,56.5,26.7,16.62,12.81,1.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-24,2402,93.9,383.1,114.2,75.4,68.9,16.2,568,5902,954,78.0,94.6,11,31,89,404,-21,92.1,2402,0,7,64.7,0.0,35.3,0.0,12.2,14.9,60.6,24.5,28.06,10.35,0.15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-25,6169,280.5,907.4,383.6,79.6,180.4,74.6,1185,7000,9949,90.4,100.0,16,35,493,855,52,86.4,6169,0,18,85.1,4.9,4.9,5.1,31.0,17.6,56.9,25.5,44.75,22.85,2.79,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-26,2656,114.5,449.9,147.8,68.8,50.4,18.6,724,4585,2456,65.8,96.2,12,35,380,855,-406,86.0,1549,1107,13,97.2,0.0,0.0,2.8,32.5,16.9,66.4,16.7,14.79,11.48,0.51,0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
2025-08-27,2976,143.2,411.1,138.1,52.0,96.2,28.4,490,4015,3625,74.5,90.0,11,35,165,567,-156,80.7,2976,0,7,71.5,0.0,28.5,0.0,50.8,18.6,53.3,28.1,33.92,10.72,0.17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-28,2251,126.9,276.8,63.7,47.9,78.6,38.6,585,4255,2193,72.2,95.0,9,33,89,404,-127,87.2,1536,715,11,85.8,10.8,0.0,3.3,28.4,21.9,47.7,30.5,22.77,6.37,1.25,0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-29,1715,96.8,238.9,48.9,61.0,44.3,11.2,436,3858,1166,71.7,94.0,10,35,136,505,-266,95.1,92,1623,14,78.5,7.9,13.6,0.0,9.2,22.2,54.9,22.9,20.09,7.31,0.15,0,0.67,1.0,3.0,0.0,0.0,0.0,1.33,1.0
2025-08-30,2501,129.6,316.0,84.4,45.3,90.0,27.8,444,3548,4202,75.0,88.5,13,34,253,755,-439,82.9,2501,0,11,72.9,1.9,25.2,0.0,54.6,20.0,48.8,31.3,32.18,10.09,0.16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-31,2799,92.8,391.3,152.3,50.7,98.9,46.7,452,2807,3056,73.6,95.2,7,34,271,793,-402,85.0,1420,1379,11,94.6,0.0,0.0,5.4,56.4,13.1,55.4,31.5,29.29,14.86,1.63,0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0
2025-09-01,1874,105.4,322.8,76.8,72.8,25.5,9.3,677,4595,767,67.6,92.7,12,33,127,485,-163,95.2,423,1452,18,87.6,9.3,3.1,0.0,16.1,21.7,66.5,11.8,8.64,4.68,0.2,0,0.0,1.0,0.0,1.0,0.0,1.0,1.33,0.0
2025-09-02,3591,180.3,509.0,202.4,75.1,108.7,29.3,822,6342,3083,91.1,100.0,15,30,114,458,51,95.2,3591,0,11,88.9,5.7,5.4,0.0,15.8,19.3,54.5,26.2,41.83,17.76,0.43,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-03,2525,118.0,450.6,146.6,65.8,42.4,14.8,808,5641,1813,89.1,99.8,13,31,132,496,-46,93.2,2525,0,10,93.6,6.4,0.0,0.0,22.5,17.8,67.9,14.4,13.33,9.3,0.34,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
