date,name,type,moving_time_s,elapsed_time_s,distance_m,elevation_m,calories,training_load,intensity,avg_hr,max_hr,avg_power_w,np_w
2023-05-10,Morning Run,Run,2928,3325,11132.27,34.0,732,41,69.31586,139,161,,
2023-05-11,Morning Run,Run,3905,4682,14031.21,137.0,928,49,65.75355,135,166,,
2023-05-12,Lunch Ride,Ride,4143,4298,24279.87,724.0,807,43,61.082073,127,160,,
2023-05-13,Morning Ride,Ride,16438,18558,91265.25,3437.0,2491,141,55.44146,121,167,,
2023-05-14,Morning Ride,Ride,13012,14561,87681.61,2006.0,2473,155,65.417656,130,168,,
2023-05-15,Morning Ride,Ride,8423,42387,62696.11,922.0,1426,71,54.85925,122,153,,
2023-05-16,Afternoon Ride,Ride,6473,6845,33033.29,1146.0,1077,55,55.11571,121,149,,
2023-05-17,Morning Run,Run,4372,4968,16375.89,201.0,1131,73,76.208496,146,165,,
2023-05-18,Afternoon Ride,Ride,10916,12126,67935.31,2004.0,2449,286,97.2,133,171,198,243
2023-05-19,Morning Run,Run,3416,3443,12575.11,173.0,892,65,82.45225,151,178,,
2023-05-20,Morning Ride,Ride,22706,23927,128584.32,3057.0,3743,265,64.51733,131,171,,
2023-05-21,Morning Ride,Ride,14798,17875,108623.49,1867.0,3342,357,93.2,136,165,199,233
2023-05-22,Morning Ride,Ride,7687,41685,60576.94,939.0,1842,210,99.2,137,185,213,248
2023-05-23,Afternoon Ride,Ride,6794,7796,39350.46,1211.0,1537,172,95.6,135,166,200,239
2023-05-24,Morning Run,Run,3439,3462,12557.74,170.0,898,65,82.22562,151,176,,
2023-05-25,Afternoon Ride,Ride,11772,12814,78178.39,2077.0,2848,340,102.0,137,175,216,255
2023-05-26,Morning Ride,Ride,5857,41092,48842.5,343.0,1278,63,62.016315,128,160,,
2023-05-27,Morning Ride,Ride,29530,35680,194750.9,4810.0,6594,641,88.4,139,169,191,221
2023-05-28,Afternoon Ride,Ride,5387,6013,34170.32,795.0,802,37,49.688557,115,141,,
2023-05-29,Lunch Ride,Ride,5961,6374,33862.44,1160.0,1387,164,99.6,143,167,208,249
2023-05-30,Morning Ride,Ride,6474,41068,52019.29,448.0,1358,68,61.270103,128,158,,
2023-05-31,Morning Ride,Ride,8835,43902,63128.42,1210.0,2006,224,95.6,131,185,202,239
2023-06-01,Morning Ride,Ride,1522,1543,7708.74,287.0,294,32,86.8,134,157,166,217
2023-06-02,Morning Ride,Ride,24269,28544,159969.19,4136.0,5224,591,93.6,133,180,189,234
2023-06-03,Morning Hike,Hike,6535,7500,7991.82,674.0,479,17,30.402822,84,118,,
2023-06-04,Morning Ride,Ride,32207,38277,309358.75,2300.0,7778,797,94.4,136,179,216,236
2023-06-06,Morning Ride,Ride,10761,10926,72561.62,2032.0,2672,309,101.6,139,170,224,254
2023-06-07,Morning Ride,Ride,4133,4219,21202.18,796.0,620,27,48.23929,112,139,,
2023-06-08,Evening Ride,Ride,3903,4463,22102.38,698.0,857,104,98.0,123,155,194,245
2023-06-09,Morning Ride,Ride,8665,37276,59813.28,1007.0,1584,81,57.36895,125,160,,
2023-06-10,Morning Ride,Ride,19421,24615,122695.89,2661.0,3493,226,64.458015,132,170,,
2023-06-11,Morning Ride,Ride,21996,28179,177822.62,3389.0,5080,606,99.6,136,174,202,249
2023-06-13,Morning Ride,Ride,10219,10880,61485.69,1910.0,2248,251,94.0,134,171,195,235
2023-06-14,Afternoon Ride,Ride,7718,10301,39617.29,1208.0,1270,65,52.72967,121,153,,
2023-06-15,Afternoon Ride,Ride,9113,9879,62182.78,1526.0,2052,231,95.6,131,158,200,239
2023-06-17,Morning Ride,Ride,20696,26299,141369.19,3501.0,4704,534,96.4,140,173,201,241
2023-06-18,Morning Hike,Hike,8964,20578,10586.91,1013.0,771,27,32.22517,91,154,,
2023-06-19,Morning Ride,Ride,8389,41984,65150.32,1050.0,1948,206,94.0,132,173,206,235
2023-06-20,Morning Ride,Ride,10521,11012,76185.8,1649.0,2557,295,100.4,131,166,217,251
2023-06-21,Morning Ride,Ride,5940,6310,44466.62,585.0,1168,62,61.10904,126,161,,
2023-06-22,Morning Run,Run,3303,3375,12651.77,176.0,871,54,76.52073,145,178,,
2023-06-23,Afternoon Ride,Ride,5166,5618,34132.25,1089.0,1325,174,110.0,136,172,231,275
2023-06-24,Morning Ride,Ride,16896,19278,130019.27,2932.0,4148,469,100.0,150,185,220,250
2023-06-25,Morning Ride,Ride,9528,11472,68805.0,991.0,1385,75,53.12162,118,157,,
2023-06-27,Morning Ride,Ride,17029,21045,123058.42,2975.0,3803,425,94.8,136,172,195,237
2023-06-28,Morning Ride,Ride,8101,8324,50909.81,1642.0,1823,199,94.0,127,161,199,235
2023-06-29,Morning Ride,Ride,7870,10866,56015.79,1429.0,1774,213,98.8,112,168,199,247
2023-07-02,Morning Ride,Ride,7590,7660,53915.87,1745.0,1964,225,103.2,145,184,233,258
2023-07-03,Afternoon Hike,Hike,4081,4281,6022.15,379.0,374,13,33.74032,93,124,,
2023-07-04,Lunch Run,Run,2901,2961,11008.54,47.0,781,45,74.39541,144,169,,
2023-07-05,Morning Ride,Ride,8457,42588,59255.37,936.0,1673,96,63.42197,132,171,,
2023-07-06,Afternoon Ride,Ride,8074,9655,41020.15,1499.0,1653,116,71.66078,136,171,,
2023-07-07,Afternoon Run,Run,3251,3315,10674.2,366.0,756,53,76.374596,142,182,,
2023-07-08,Morning Ride,Ride,19435,21608,96946.52,2063.0,2965,216,62.17224,129,165,,
2023-07-09,Morning Ride,Ride,7848,11394,49861.13,1162.0,1452,78,59.585114,125,166,,
2023-07-10,Morning Ride,Ride,6052,40089,50834.0,445.0,1350,79,68.494675,135,175,,
2023-07-11,Morning Run,Run,3447,3516,11263.16,324.0,851,58,77.818275,146,174,,
2023-07-12,Lunch Ride,Ride,3896,18437,20358.36,816.0,741,40,60.795547,122,164,,
2023-07-13,Afternoon Ride,Ride,9107,10568,49159.2,1483.0,1673,107,64.71021,131,177,,
2023-07-14,Morning Hike,Hike,11523,22939,11575.9,1386.0,1239,46,36.553116,98,138,,
2023-07-15,Morning Hike,Hike,10437,12955,11943.61,1327.0,1418,70,46.338314,111,156,,
2023-07-16,Morning Hike,Hike,5712,5880,8995.94,25.0,367,10,24.928692,82,111,,
2023-07-16,Morning Ride,Ride,5363,7188,21116.7,978.0,1010,56,61.169014,127,169,,
2023-07-17,Morning Ride,Ride,4135,4465,14811.93,743.0,810,44,61.77336,127,153,,
2023-07-18,Lunch Run,Run,2697,2740,10020.27,21.0,717,55,85.02303,153,172,,
2023-07-19,Morning Run,Run,3126,3179,11105.29,12.0,776,47,72.96645,143,168,,
2023-07-19,Evening TrailRun,TrailRun,882,904,2519.35,60.0,171,9,59.90025,127,142,,
2023-07-20,Evening Run,Run,907,1258,2667.65,92.0,196,6,48.58658,115,133,,
2023-07-20,Evening Run,Run,613,618,2599.33,94.0,179,13,87.092415,153,169,,
2023-07-21,Afternoon Ride,Ride,11917,15484,79078.72,1368.0,2099,128,61.708588,129,168,,
2023-07-22,Morning Ride,Ride,9945,11470,48371.85,1740.0,1797,115,64.358925,131,160,,
2023-07-23,Morning Hike,Hike,7288,7884,14698.37,980.0,1139,63,55.526546,123,154,,
2023-07-24,Morning Ride,Ride,2479,2482,22566.83,47.0,557,31,67.095566,128,167,,
2023-07-25,Afternoon Ride,Ride,5359,5614,21810.58,1068.0,1003,57,61.701298,126,153,,
2023-07-26,Afternoon Run,Run,6345,6422,23043.2,187.0,1586,100,74.87726,145,159,,
2023-07-27,Afternoon Ride,Ride,8192,13223,49483.21,920.0,1284,67,51.54867,118,159,,
2023-07-28,Morning Run,Run,3470,3471,12027.1,222.0,864,76,88.79598,155,181,,
2023-07-29,Morning Run,Run,4014,4135,13159.95,330.0,1042,94,91.21748,160,180,,
2023-07-30,Morning Ride,Ride,16577,18645,118479.1,3004.0,3908,460,100.0,141,182,210,250
2023-07-31,Lunch Run,Run,3176,3208,11609.81,205.0,786,47,72.635796,142,164,,
2023-08-01,Afternoon Ride,Ride,7899,8895,58143.38,1412.0,1916,225,101.2,133,176,218,253
2023-08-02,Morning Ride,Ride,6194,39434,52908.23,406.0,1326,75,66.023155,129,177,,
2023-08-03,Afternoon Hike,Hike,2388,4768,4511.23,272.0,419,20,54.71529,121,169,,
2023-08-04,Afternoon Run,Run,3860,3861,13147.93,326.0,888,50,68.28772,137,159,,
2023-08-05,Morning Ride,Ride,25571,29738,181485.77,4158.0,5922,606,92.4,138,173,206,231
2023-08-06,Morning Ride,Ride,11906,13306,87410.46,1940.0,2432,240,85.2,139,169,178,213
2023-08-07,Morning Ride,Ride,15274,17878,142041.47,1744.0,3495,362,92.4,135,168,202,231
2023-08-07,Afternoon Run,Run,2709,2757,9116.04,409.0,687,41,73.181885,143,162,,
2023-08-09,Afternoon Ride,Ride,15916,55937,140110.33,1379.0,3511,336,87.2,135,167,196,218
2023-08-12,Morning Run,Run,3077,3282,11022.24,145.0,761,56,79.06429,149,167,,
2023-08-13,Morning Run,Run,3456,3520,12029.48,156.0,865,66,82.17006,151,178,,
2023-08-15,Morning Run,Run,2662,2680,10020.84,4.0,719,52,83.592354,153,167,,
2023-08-16,Afternoon Run,Run,2714,3415,10019.99,97.0,691,42,73.52409,142,164,,
2023-08-18,Morning Run,Run,2714,2989,9153.36,70.0,653,39,69.89404,140,154,,
2023-08-19,Lunch Run,Run,3373,4229,12041.75,150.0,865,57,76.64598,146,169,,
2023-08-20,Evening OpenWaterSwim,OpenWaterSwim,416,647,300.94,,62,2,,104,123,,
2023-08-20,Evening Run,Run,1309,1395,4198.02,19.0,322,23,78.96163,149,163,,
2023-08-21,Morning Run,Run,4191,4855,15026.49,56.0,1082,71,76.27809,146,168,,
2023-08-25,Lunch Ride,Ride,7002,7377,48306.54,1091.0,1519,153,88.8,134,161,191,222
2023-08-26,Morning Ride,Ride,11511,12009,96009.79,1077.0,2451,230,84.8,131,169,183,212
2023-08-28,Morning Run,Run,3405,3425,12510.39,174.0,941,84,93.97753,160,185,,
2023-08-30,Morning Ride,Ride,6156,39835,50449.32,401.0,1438,72,64.888565,131,161,,
2023-08-31,Morning Run,Run,2526,2554,10058.41,42.0,727,79,105.54542,171,185,,
2023-09-01,Afternoon Hike,Hike,3926,5169,7881.92,648.0,752,48,66.21687,131,163,,
2023-09-02,Morning Ride,Ride,9466,9529,66694.75,1574.0,2038,213,90.0,136,162,190,225
2023-09-03,Lunch Hike,Hike,7959,8110,10598.73,857.0,737,33,38.468437,97,141,,
2023-09-04,Lunch Ride,Ride,4791,4848,33724.9,799.0,1133,122,95.6,137,160,212,239
2023-09-05,Morning Run,Run,3213,3362,11814.7,21.0,881,72,89.80377,157,178,,
2023-09-06,Lunch Run,Run,3819,3861,13251.74,322.0,929,65,78.17452,145,173,,
2023-09-07,Afternoon Ride,Ride,8484,8831,58786.77,1398.0,1859,203,92.8,137,165,191,232
2023-09-08,Morning Run,Run,3927,3928,13364.95,211.0,982,67,78.371506,147,172,,
2023-09-09,Morning Run,Run,5937,5992,18409.1,665.0,1358,125,87.038826,155,180,,
2023-09-10,Morning Ride,Ride,8888,8887,64715.8,1274.0,1941,204,90.8,138,172,193,227
2023-09-11,Morning Ride,Ride,3674,3779,31236.82,163.0,802,43,64.343956,130,167,,
2023-09-12,Afternoon Ride,Ride,5950,6025,37476.13,918.0,1124,69,64.21453,131,160,,
2023-09-13,Afternoon Run,Run,4280,4281,15110.7,232.0,1027,61,71.62989,140,173,,
2023-09-14,Morning Run,Run,3541,3563,12017.21,242.0,832,44,66.68538,135,159,,
2023-09-15,Afternoon VirtualRide,VirtualRide,4921,4920,51195.99,,1044,111,90.0,,,212,225
2023-09-16,Morning Ride,Ride,9101,9324,68742.7,1157.0,1925,187,86.0,141,171,186,215
2023-09-17,Morning Run,Run,4249,4253,9880.85,1070.0,1154,118,99.95295,167,183,,
2023-09-17,Lunch Run,Run,908,1084,2687.47,22.0,161,8,56.133633,124,140,,
2023-09-18,Afternoon VirtualRide,VirtualRide,3301,3300,35049.66,,735,83,95.2,,,223,238
2023-09-19,Afternoon Run,Run,4111,4175,15610.02,42.0,1082,79,82.54458,151,179,,
2023-09-20,Morning Run,Run,3073,3077,11018.52,31.0,775,57,81.6762,150,174,,
2023-09-21,Afternoon Ride,Ride,5279,5280,33929.64,792.0,1187,76,71.99166,139,175,,
2023-09-22,Morning Run,Run,3431,3707,13010.07,45.0,906,70,85.44071,154,179,,
2023-09-23,Morning Run,Run,5871,5966,21331.29,328.0,1445,89,73.704475,143,183,,
2023-09-24,Morning Ride,Ride,10179,23175,74762.33,1102.0,2094,148,72.30944,136,178,,
2023-09-24,🏔️ (The Linzone Inframezzo),Hike,6414,10428,6032.5967,503.60004,,,,,,,
2023-09-25,Morning Ride,Ride,6427,40851,51059.35,388.0,1395,79,66.38714,131,180,,
2023-09-26,Lunch Run,Run,3612,3657,12341.84,317.0,875,61,77.854195,146,165,,
2023-09-27,Afternoon Ride,Ride,6767,7579,42921.29,1267.0,1586,181,98.0,132,163,209,245
2023-09-28,Lunch Ride,Ride,4955,4954,33968.53,807.0,1126,119,92.8,133,157,202,232
2023-09-29,Morning Run,Run,3926,3933,13358.1,213.0,959,100,95.68514,161,185,,
2023-09-30,Morning Ride,Ride,9699,10597,55466.23,1873.0,2153,246,95.6,137,170,196,239
2023-10-01,Morning Run,Run,3531,3534,12154.63,315.0,846,78,89.15111,154,185,,
2023-10-02,Morning Ride,Ride,3706,4794,18858.02,678.0,822,54,72.426155,135,185,,
2023-10-02,Afternoon Run,Run,3253,3530,11805.85,43.0,808,40,66.107925,134,163,,
2023-10-03,Morning Run,Run,3111,3115,12014.69,33.0,826,49,75.264465,145,157,,
2023-10-05,Afternoon Ride,Ride,8367,8726,58767.07,1456.0,1685,150,80.4,133,175,91,201
2023-10-06,Morning Ride,Ride,7276,38544,56822.32,541.0,1561,90,66.47545,134,170,,
2023-10-07,Morning Ride,Ride,20607,22883,148421.02,3199.0,3705,277,69.47291,135,170,,
2023-10-08,Morning TrailRun,TrailRun,3280,3297,6582.87,952.0,805,69,86.82566,155,174,,
2023-10-09,Morning Ride,Ride,3791,4430,18973.61,665.0,740,39,60.824375,125,163,,
2023-10-10,Afternoon Run,Run,3029,3142,12007.29,29.0,806,48,74.69667,144,163,,
2023-10-11,Morning Run,Run,3888,4375,14052.7,38.0,913,52,67.21142,137,153,,
2023-10-12,Morning Ride,Ride,10832,11137,71629.62,1915.0,1828,114,61.470787,127,162,,
2023-10-13,Lunch Run,Run,3511,3512,12512.26,320.0,838,57,76.44926,145,165,,
2023-10-14,Morning Ride,Ride,11709,12288,83024.38,1643.0,2025,137,64.71065,132,168,,
2023-10-15,Pre DJ,Hike,714,715,2080.6619,13.600014,,,,,,,
2023-10-15,Morning Run,Run,2187,2188,9941.27,16.0,655,39,80.12336,149,170,,
2023-10-16,Morning Run,Run,3977,4018,14189.79,221.0,1008,87,88.29985,155,184,,
2023-10-17,Lunch Ride,Ride,4914,4941,32990.46,903.0,1182,132,98.4,146,171,214,246
2023-10-18,Morning Ride,Ride,6472,40005,50840.98,462.0,1488,85,68.76089,134,174,,
2023-10-19,Afternoon VirtualRide,VirtualRide,4746,4745,50018.0,,1046,114,92.8,,,221,232
2023-10-20,Afternoon Run,Run,4384,4454,14007.1,537.0,958,57,68.267555,137,162,,
2023-10-21,Morning Run,Run,4969,5116,17010.04,250.0,1137,64,67.645905,137,159,,
2023-10-22,Morning Hike,Hike,5426,6328,7843.73,645.0,606,27,41.962715,105,141,,
2023-10-22,Lunch Ride,Ride,9112,15649,49746.64,1621.0,1776,101,62.815132,130,155,,
2023-10-23,Lunch Ride,Ride,4693,5161,12238.36,676.0,707,34,49.403217,116,151,,
2023-10-24,Morning Run,Run,3881,3882,13355.22,302.0,968,92,92.37902,159,184,,
2023-10-25,Afternoon Ride,Ride,8390,8846,53134.16,1179.0,1590,120,71.59449,135,178,,
2023-10-26,Morning Run,Run,3436,3504,12043.76,215.0,843,75,87.79339,155,181,,
2023-10-27,🇨🇭 (Zurich 60 staircase trail),Run,1227,1247,914.5325,0.0,,,,,,,
2023-10-29,Morning Run,Run,2575,3067,10103.07,43.0,681,49,79.11864,148,170,,
2023-10-30,Morning Run,Run,3596,4837,13112.11,48.0,827,47,64.57199,134,164,,
2023-10-31,Morning Run,Run,2722,2924,10178.58,43.0,723,52,81.07425,150,172,,
2023-10-31,Night Run,Run,4238,4918,16235.48,109.0,1082,74,77.104485,146,169,,
2023-11-02,Morning Run,Run,7126,7993,26549.41,114.0,1813,155,86.72502,155,185,,
2023-11-03,Morning Run,Run,3971,6412,11209.6,450.0,867,70,75.87732,145,175,,
2023-11-04,Morning Run,Run,3017,4563,10643.65,59.0,716,58,79.03092,149,171,,
2023-11-06,Morning Ride,Ride,4470,4905,21375.06,877.0,1002,67,73.21202,136,182,,
2023-11-07,Morning Run,Run,3692,3716,13524.57,212.0,939,91,93.90582,159,185,,
2023-11-08,Morning Ride,Ride,7028,39485,54581.25,537.0,1608,98,70.76586,136,167,,
2023-11-09,Morning Ride,Ride,5209,5210,33943.52,794.0,902,50,58.783993,125,156,,
2023-11-10,Morning Run,Run,3850,4490,14021.64,214.0,961,74,82.87189,152,170,,
2023-11-11,Morning Ride,Ride,9069,9919,46063.32,1539.0,1667,122,69.51796,137,170,,
2023-11-12,Lunch Run,Run,2611,2614,8634.55,281.0,644,65,94.63204,161,185,,
2023-11-13,Morning Ride,Ride,6881,40719,54099.63,520.0,1585,94,69.884346,135,163,,
2023-11-14,Lunch Run,Run,3536,3581,13012.18,245.0,864,50,70.90792,140,163,,
2023-11-15,Night VirtualRide,VirtualRide,3068,3068,32328.6,,675,75,94.0,,,220,235
2023-11-16,Morning Ride,Ride,6798,37335,54180.1,536.0,1500,95,70.92878,136,178,,
2023-11-17,Lunch Run,Run,3607,3668,13509.65,226.0,933,78,87.50706,157,176,,
2023-11-18,Morning Ride,Ride,10713,11623,94337.37,1186.0,2698,286,98.0,144,170,221,245
2023-11-19,Morning Run,Run,3490,3550,12204.22,313.0,859,84,92.72668,158,185,,
2023-11-20,Morning Ride,Ride,6785,40169,51965.46,517.0,1339,75,62.768467,127,170,,
2023-11-21,Morning Run,Run,3382,3441,12134.01,195.0,855,66,83.10822,152,178,,
2023-11-22,Lunch Ride,Ride,4791,4843,33781.61,790.0,1177,132,99.6,138,170,218,249
2023-11-23,Lunch Run,Run,3489,4513,10239.38,537.0,829,64,81.10006,150,175,,
2023-11-24,Morning Ride,Ride,7131,39956,52447.44,557.0,1458,83,64.731415,130,166,,
2023-11-25,Morning Hike,Hike,6774,7244,11351.07,972.0,1292,87,67.81183,136,165,,
2023-11-26,Morning Run,Run,6270,6271,22023.97,369.0,1477,98,75.01196,145,165,,
2023-11-27,Lunch VirtualRide,VirtualRide,3601,3600,37713.62,,782,98,99.2,,,217,248
2023-11-28,Lunch Ride,Ride,4867,4923,25606.9,874.0,850,44,56.91453,121,158,,
2023-11-29,Morning VirtualRide,VirtualRide,3865,3866,40056.16,,815,86,89.6,,,211,224
2023-11-30,Morning VirtualRide,VirtualRide,3300,3299,34761.9,,724,82,94.4,,,220,236
2023-12-01,Morning Run,Run,3136,3166,12017.38,192.0,843,72,90.49626,158,182,,
2023-12-02,Morning Run,Run,6339,6340,19818.65,823.0,1529,149,91.9886,160,182,,
2023-12-03,Morning BackcountrySki,BackcountrySki,10939,14224,18251.51,1962.0,1381,72,47.85136,112,158,,
2023-12-04,Morning VirtualRide,VirtualRide,3664,3663,37612.59,,750,77,87.2,,,205,218
2023-12-05,Evening Run,Run,2808,2930,11015.55,30.0,750,63,88.88018,157,178,,
2023-12-07,Lunch Ride,Ride,4951,4985,33842.15,790.0,1177,128,96.4,134,160,213,241
2023-12-08,Morning TrailRun,TrailRun,8968,8973,25459.77,1451.0,2181,213,92.46323,158,185,,
2023-12-09,Morning Hike,Hike,7518,8539,11985.25,987.0,1125,75,59.789116,128,164,,
2023-12-10,Morning BackcountrySki,BackcountrySki,8951,13763,12165.83,1147.0,774,26,31.10212,93,115,,
2023-12-11,Morning AlpineSki,AlpineSki,4210,23306,46286.69,0.0,249,6,21.757132,78,101,,
2023-12-12,Lunch Ride,Ride,4161,4227,22129.09,822.0,553,24,45.54591,110,134,,
2023-12-13,Morning VirtualRide,VirtualRide,3301,3300,35228.27,,748,87,97.2,,,227,243
2023-12-14,Lunch Run,Run,3529,3560,12301.79,313.0,856,74,86.517334,154,185,,
2023-12-15,Morning Ride,Ride,4668,5225,35665.65,293.0,786,41,56.17112,118,153,,
2023-12-16,Morning Run,Run,6841,6842,25083.54,375.0,1766,181,97.59571,164,185,,
2023-12-17,Morning Ride,Ride,6502,6599,37084.95,1306.0,1568,182,100.4,129,168,217,251
2023-12-18,Morning Run,Run,3809,3812,14024.66,317.0,996,95,94.731316,159,185,,
2023-12-19,Lunch Ride,Ride,4746,4745,33833.24,787.0,1197,137,102.0,148,174,227,255
2023-12-20,Morning Ride,Ride,7621,40380,56676.63,531.0,1664,99,68.34049,134,167,,
2023-12-21,Morning Run,Run,3489,3521,12243.71,304.0,878,91,96.471855,162,185,,
2023-12-22,Morning Ride,Ride,3420,3481,18780.77,661.0,779,85,94.8,115,136,202,237
2023-12-22,Morning Run,Run,2939,3098,10199.51,313.0,801,88,103.15806,170,185,,
2023-12-23,Morning Ride,Ride,13013,13634,96678.37,1814.0,3214,350,98.4,141,185,222,246
2023-12-24,Morning Ride,Ride,11352,15405,67873.52,1206.0,2277,150,68.08225,134,185,,
2023-12-25,Morning Hike,Hike,3048,4993,4000.34,299.0,342,13,38.2307,100,135,,
2023-12-26,Morning Ride,Ride,22659,27613,165637.25,1374.0,3580,236,60.66689,129,157,,
2023-12-27,Morning Ride,Ride,27532,36270,200418.56,1478.0,4262,279,60.092686,128,177,,
2023-12-28,Lunch Run,Run,3983,4292,14012.62,332.0,939,59,72.49914,142,164,,
2023-12-29,Morning Ride,Ride,11476,12866,65229.27,1416.0,1768,131,63.915874,128,179,,
2023-12-30,Morning Ride,Ride,11516,14960,72026.41,1240.0,1897,116,59.8326,126,161,,
2023-12-31,Morning Run,Run,5216,5329,18702.39,685.0,1341,117,89.78443,158,179,,
2024-01-01,Morning Hike,Hike,4770,5452,7848.59,662.0,711,37,52.667297,121,147,,
2024-01-01,Lunch Ride,Ride,8288,8676,51790.0,916.0,1272,74,56.275257,122,159,,
2024-01-02,2️⃣ (Altino Ganda sognando MVP),Ride,6118,6214,34192.695,1184.9001,,,,,,,
2024-01-03,Morning TrailRun,TrailRun,3872,3916,12149.8,499.0,893,56,71.787,140,166,,
2024-01-04,Lunch BackcountrySki,BackcountrySki,7268,8989,15104.23,1519.0,675,27,36.392735,98,126,,
2024-01-05,Morning Run,Run,4167,4298,15535.78,230.0,1070,88,87.03633,154,184,,
2024-01-05,30-Minute Blast,WeightTraining,1144,1144,,,85,2,25.098232,83,113,,
2024-01-06,Morning Ride,Ride,8932,9105,44305.77,1443.0,1451,85,58.32248,124,168,,
2024-01-07,Morning BackcountrySki,BackcountrySki,9938,18358,16420.12,1595.0,932,35,34.63607,98,117,,
2024-01-08,Morning Ride,Ride,6381,39778,49783.07,406.0,1148,56,56.01992,123,146,,
2024-01-09,Afternoon Run,Run,3907,3909,14314.62,225.0,994,88,90.03582,157,185,,
2024-01-10,Morning Run,Run,3961,3962,14318.02,218.0,1001,88,89.43143,157,180,,
2024-01-11,Morning Ride,Ride,6646,46521,49796.41,458.0,1347,79,65.32769,131,169,,
2024-01-12,Lunch Run,Run,3647,3648,13246.88,326.0,930,82,89.96846,158,185,,
2024-01-13,Morning Run,Run,9501,10239,26209.85,1283.0,2091,179,82.161255,151,177,,
2024-01-13,Evening Hike,Hike,3004,17802,3844.81,439.0,507,26,54.798607,120,155,,
2024-01-14,Lunch VirtualRide,VirtualRide,5403,5402,55361.74,,1083,100,81.6,,,201,204
2024-01-15,Morning Run,Run,5943,6005,23015.66,34.0,1620,166,99.76655,169,185,,
2024-01-16,Afternoon Run,Run,2581,2670,10012.77,20.0,678,51,84.27642,153,175,,
2024-01-17,Morning Run,Run,2785,2786,12010.37,26.0,826,85,104.82095,171,185,,
2024-01-18,Afternoon Ride,Ride,6295,6296,38105.61,1067.0,1238,77,66.35883,131,165,,
2024-01-19,Lunch Ride,Ride,5271,5343,35942.6,816.0,931,54,60.729767,126,160,,
2024-01-19,Afternoon Run,Run,3306,3441,11190.33,315.0,817,74,89.72609,157,177,,
2024-01-20,Morning BackcountrySki,BackcountrySki,9477,14276,16256.59,1175.0,725,22,27.913153,87,112,,
2024-01-21,Morning Run,Run,7857,8879,30010.17,267.0,2107,219,100.06983,168,185,,
2024-01-22,Morning Ride,Ride,6219,40266,48741.58,403.0,1289,68,62.74013,129,157,,
2024-01-23,Lunch Ride,Ride,4990,5078,33934.54,818.0,915,56,63.561626,129,162,,
2024-01-23,Afternoon Run,Run,2925,2978,10119.38,307.0,690,48,76.80901,145,176,,
2024-01-24,Morning Run,Run,3802,3806,13110.09,321.0,920,81,87.54199,155,182,,
2024-01-26,Lunch Ride,Ride,6030,6248,33912.21,1199.0,850,45,51.699383,117,148,,
2024-01-27,💆‍♂️(Selvino pre/post),Ride,5890,10317,34668.086,825.2001,,,,,,,
2024-01-27,Morning Run,Run,3654,3715,16010.95,60.0,1083,101,99.68521,169,185,,
2024-01-28,Morning BackcountrySki,BackcountrySki,5820,7218,10248.27,1127.0,486,17,32.163376,94,114,,
2024-01-28,Morning AlpineSki,AlpineSki,615,3864,4395.87,0.0,29,1,23.37268,74,87,,
2024-01-29,Morning Ride,Ride,6310,39893,49726.21,421.0,1303,70,63.19542,129,156,,
2024-01-30,Lunch Run,Run,3872,3883,15011.38,72.0,1016,62,75.82621,146,168,,
2024-01-31,Evening Run,Run,3820,3884,14419.7,174.0,949,46,65.58429,135,158,,
2024-02-01,Morning Run,Run,5811,5846,18552.05,667.0,1407,144,94.176,162,182,,
2024-02-01,Evening BackcountrySki,BackcountrySki,2843,5043,5482.17,531.0,223,7,29.554754,89,110,,
2024-02-02,Afternoon Ride,Ride,8116,8643,39750.32,1639.0,1237,2,10.0,127,169,1,25
2024-02-03,Evening Run,Run,3149,3166,12384.55,396.0,892,79,94.793365,161,179,,
2024-02-04,Morning Ride,Ride,13193,13658,86565.39,2219.0,3148,349,97.6,143,182,207,244
